v1_adventurer_(bigan_novelty)_timesteps,v1_adventurer_(bigan_novelty)_score,v1_adventurer_(bigan_novelty)_score_mean,v2_latent_discrepancy_timesteps,v2_latent_discrepancy_score,v2_latent_discrepancy_score_mean,v3_latent_plus_clamped_eme_timesteps,v3_latent_plus_clamped_eme_score,v3_latent_plus_clamped_eme_score_mean,v4_latent_plus_normalised_eme_timesteps,v4_latent_plus_normalised_eme_score,v4_latent_plus_normalised_eme_score_mean
76468.0,0.0,0.0,79047.0,0.0,0.0,79047.0,0.0,0.0,71651.0,0.0,0.0
76515.0,0.0,0.0,79378.0,0.0,0.0,79378.0,0.0,0.0,72135.0,0.0,0.0
76641.0,0.0,0.0,79505.0,0.0,0.0,79505.0,0.0,0.0,72977.0,0.0,0.0
76864.0,0.0,0.0,79645.0,0.0,0.0,79645.0,0.0,0.0,72982.0,0.0,0.0
79157.0,0.0,0.0,79714.0,0.0,0.0,79714.0,0.0,0.0,73513.0,0.0,0.0
80327.0,0.0,0.0,80458.0,0.0,0.0,80458.0,0.0,0.0,74189.0,0.0,0.0
80818.0,0.0,0.0,80565.0,0.0,0.0,80565.0,0.0,0.0,75125.0,0.0,0.0
81005.0,0.0,0.0,80921.0,0.0,0.0,80921.0,0.0,0.0,75435.0,0.0,0.0
81736.0,0.0,0.0,81208.0,0.0,0.0,81208.0,0.0,0.0,75708.0,0.0,0.0
82456.0,0.0,0.0,81719.0,0.0,0.0,81719.0,0.0,0.0,77293.0,0.0,0.0
83120.0,0.0,0.0,82589.0,0.0,0.0,82589.0,0.0,0.0,77675.0,0.0,0.0
83429.0,0.0,0.0,82785.0,0.0,0.0,82785.0,0.0,0.0,77949.0,0.0,0.0
84074.0,0.0,0.0,84382.0,0.0,0.0,84382.0,0.0,0.0,79357.0,0.0,0.0
84109.0,0.0,0.0,84677.0,0.0,0.0,84677.0,0.0,0.0,79521.0,0.0,0.0
84602.0,0.0,0.0,88135.0,0.0,0.0,88135.0,0.0,0.0,80204.0,0.0,0.0
85329.0,0.0,0.0,88220.0,0.0,0.0,88220.0,0.0,0.0,80454.0,0.0,0.0
85475.0,0.0,0.0,88365.0,0.0,0.0,88365.0,0.0,0.0,80543.0,0.0,0.0
85497.0,0.0,0.0,89069.0,0.0,0.0,89069.0,0.0,0.0,80548.0,0.0,0.0
86690.0,0.0,0.0,89570.0,0.0,0.0,89570.0,0.0,0.0,80968.0,0.0,0.0
86925.0,0.0,0.0,89926.0,0.0,0.0,89926.0,0.0,0.0,82479.0,0.0,0.0
87010.0,0.0,0.0,90543.0,0.0,0.0,90543.0,0.0,0.0,82876.0,0.0,0.0
87507.0,0.0,0.0,90840.0,0.0,0.0,90840.0,0.0,0.0,83455.0,0.0,0.0
88458.0,0.0,0.0,91711.0,0.0,0.0,91711.0,0.0,0.0,84101.0,0.0,0.0
89405.0,0.0,0.0,91976.0,0.0,0.0,91976.0,0.0,0.0,84386.0,0.0,0.0
89860.0,0.0,0.0,92076.0,0.0,0.0,92076.0,0.0,0.0,84552.0,0.0,0.0
90278.0,0.0,0.0,92340.0,0.0,0.0,92340.0,0.0,0.0,84664.0,0.0,0.0
90719.0,0.0,0.0,92700.0,0.0,0.0,92700.0,0.0,0.0,85017.0,0.0,0.0
92407.0,0.0,0.0,92807.0,0.0,0.0,92807.0,0.0,0.0,85776.0,0.0,0.0
92545.0,0.0,0.0,93014.0,0.0,0.0,93014.0,0.0,0.0,86253.0,0.0,0.0
93092.0,0.0,0.0,93225.0,0.0,0.0,93225.0,0.0,0.0,86355.0,0.0,0.0
93931.0,0.0,0.0,93627.0,0.0,0.0,93627.0,0.0,0.0,86478.0,0.0,0.0
93979.0,0.0,0.0,93739.0,0.0,0.0,93739.0,0.0,0.0,86618.0,0.0,0.0
95000.0,0.0,0.0,94862.0,0.0,0.0,94862.0,0.0,0.0,87586.0,0.0,0.0
95048.0,0.0,0.0,95942.0,0.0,0.0,95942.0,0.0,0.0,88017.0,0.0,0.0
95084.0,0.0,0.0,96022.0,0.0,0.0,96022.0,0.0,0.0,88663.0,0.0,0.0
96267.0,0.0,0.0,96323.0,0.0,0.0,96323.0,0.0,0.0,89667.0,0.0,0.0
96405.0,0.0,0.0,96346.0,0.0,0.0,96346.0,0.0,0.0,89710.0,0.0,0.0
96689.0,0.0,0.0,96736.0,0.0,0.0,96736.0,0.0,0.0,90334.0,0.0,0.0
98453.0,0.0,0.0,96741.0,0.0,0.0,96741.0,0.0,0.0,90421.0,0.0,0.0
