v1_adventurer_(bigan_novelty)_timesteps,v1_adventurer_(bigan_novelty)_score,v1_adventurer_(bigan_novelty)_score_mean,v2_latent_discrepancy_timesteps,v2_latent_discrepancy_score,v2_latent_discrepancy_score_mean,v3_latent_plus_clamped_eme_timesteps,v3_latent_plus_clamped_eme_score,v3_latent_plus_clamped_eme_score_mean,v4_latent_plus_normalised_eme_timesteps,v4_latent_plus_normalised_eme_score,v4_latent_plus_normalised_eme_score_mean
2408448.0,-0.5167666754374901,-0.49250509158397715,11440128.0,0.28147044172510505,0.2571248433397462,11440128.0,0.41227909456938505,0.34184753367056453,11440128.0,-0.03743574240555366,-0.03581051369837951
2420736.0,-0.5375381577759981,-0.5006262535850208,11452416.0,0.29100531168902916,0.26177929133797684,11452416.0,0.4228512216359377,0.3549368615572651,11452416.0,-0.04018202034058049,-0.03577112072865323
2433024.0,-0.5677645225077868,-0.5110362969338894,11464704.0,0.29957319842651486,0.2677218176890165,11464704.0,0.47257424766818684,0.37209535667983196,11464704.0,-0.04032653523609042,-0.03575030644909324
2445312.0,-0.5985048543661833,-0.5239907265640795,11476992.0,0.2888888550611834,0.2736527480961134,11476992.0,0.45458809938281775,0.3865097279815624,11476992.0,-0.040428925033969186,-0.03787576749479437
2457600.0,-0.6334057714169224,-0.5397426961610715,11489280.0,0.2763602330038945,0.27577617669788496,11489280.0,0.45885982892165583,0.40211877745265767,11489280.0,-0.03997598206236338,-0.03781386917714068
2469888.0,-0.679274657741189,-0.5591469520392518,11501568.0,0.2801776675817867,0.27762616048566996,11501568.0,0.4568660268560052,0.41516044032759963,11501568.0,-0.019079497672161477,-0.03566434090692686
2482176.0,-0.7169997536887726,-0.581066301992784,11513856.0,0.279709539997081,0.28028664239682255,11513856.0,0.4317119487871726,0.42298385949494943,11513856.0,-0.020997442693745445,-0.033708809388857244
2494464.0,-0.7544202357530594,-0.6050757012019555,11526144.0,0.2646729590681692,0.2802602721222987,11526144.0,0.44276278279721737,0.4281971144334724,11526144.0,-0.04029611044097692,-0.03368705655927139
2506752.0,-0.8074631138394276,-0.6341667460277678,11538432.0,0.2731160647235811,0.2795043585511546,11538432.0,0.4374871908997496,0.43583949677025274,11538432.0,-0.017814419751933503,-0.0337046361414347
2519040.0,-0.8524663789818684,-0.6664604121508699,11550720.0,0.26302652806043625,0.2798000799336781,11550720.0,0.41809674942245084,0.4408077190940579,11550720.0,-0.03922069433610886,-0.03357573699734833
2531328.0,-0.8949265237897635,-0.7042763969860972,11563008.0,0.25251369876787066,0.27690440563795465,11563008.0,0.4116820430693527,0.44074801394405466,11563008.0,-0.04034619535862779,-0.033866782292655745
2543616.0,-0.9294338636100292,-0.7434659675695002,11575296.0,0.2835899206499259,0.27616286653404437,11575296.0,0.40030053242420155,0.43849294502288105,11575296.0,-0.04032614437164739,-0.03388119469576244
2555904.0,-0.9545543740193049,-0.7821449527206521,11587584.0,0.27177189104259014,0.27338273579565187,11587584.0,0.39447534270584583,0.430683054526647,11587584.0,-0.015460596455037981,-0.0313946008176572
2568192.0,-0.9667160641402006,-0.8189660736980539,11599872.0,0.2744136746041477,0.27193521774994833,11599872.0,0.39897057383010787,0.42512130197137593,11599872.0,-0.04027396256181722,-0.031379104570442
2580480.0,-0.971494946628809,-0.8527749912192423,11612160.0,0.2596968086436391,0.27026887531392274,11612160.0,0.38972489985947806,0.4182078090651581,11612160.0,-0.030893350718542933,-0.030470841436059947
2592768.0,-0.9682209404806296,-0.8816696194931865,11624448.0,0.25580957097311813,0.26783206565305595,11624448.0,0.3955756922562917,0.4120787756051868,11624448.0,-0.018935726226724608,-0.030456464291516265
2605056.0,-0.9689525937040647,-0.9068649034947157,11636736.0,0.2644607378169894,0.2663071854350468,11636736.0,0.39841912779957056,0.40874949350642653,11636736.0,-0.03890077470956991,-0.032246797493098715
2617344.0,-0.9778058758626381,-0.9292034675056735,11649024.0,0.24830727760369578,0.2646706172885994,11649024.0,0.397197706780086,0.40419298590471353,11649024.0,-0.04025836989361172,-0.032243023438362196
2629632.0,-0.9819268633921941,-0.9466498424609503,11661312.0,0.24872382823377848,0.2622313936396191,11661312.0,0.38808231242001057,0.3992524980567395,11661312.0,-0.04023741203127429,-0.03448532266629627
2641920.0,-0.9934922183553377,-0.960752426398297,11673600.0,0.26143574093778926,0.2620723149273545,11673600.0,0.3981499147290985,0.39725781458740433,11673600.0,-0.016852594211134903,-0.03224851265379887
2654208.0,-0.999678460881114,-0.9712276201074321,11685888.0,0.26545865771671134,0.26336681082223856,11685888.0,0.385954312980175,0.3946850415784865,11685888.0,-0.04020623670658097,-0.032234516788594195
2666496.0,-1.004028158262372,-0.9786870495726664,11698176.0,0.2837915316534539,0.2633869719225913,11698176.0,0.4038044929814835,0.3950354376342148,11698176.0,-0.020137233645073138,-0.030215625715936768
2678784.0,-1.0045182878772418,-0.98368344095846,11710464.0,0.28692995027328533,0.26490277784566085,11710464.0,0.4181911339983344,0.3974070167634637,11710464.0,-0.04018075542990118,-0.032687641613423093
2691072.0,-1.0066717099398375,-0.9876790055384237,11722752.0,0.2784667027493318,0.26530808066017925,11722752.0,0.4253088493521015,0.400040844315663,11722752.0,-0.022261948317463975,-0.030886440188987764
2703360.0,-0.9992989916354418,-0.9904594100390872,11735040.0,0.29016301811983186,0.26835470160779856,11735040.0,0.4255358825127284,0.403621942580988,11735040.0,-0.040174875660644226,-0.03181459268319789
2715648.0,-0.9999719578772783,-0.9936345117787522,11747328.0,0.3093527159653604,0.27370901610702275,11747328.0,0.46462482555458945,0.41052685591081783,11747328.0,-0.04015388848104825,-0.03393640890863025
2727936.0,-1.00806671132644,-0.9975459235409897,11759616.0,0.30202439504986006,0.27746538183030983,11759616.0,0.4725811068589489,0.41794305381675556,11759616.0,-0.023592474088218296,-0.032405578846495094
2740224.0,-1.0048438652108114,-1.000249722475807,11771904.0,0.29354987184827525,0.2819896412547678,11771904.0,0.4429259253665805,0.422515875675405,11771904.0,-0.04012560068319241,-0.032392301925453164
2752512.0,-1.0018035490065813,-1.0022373910372457,11784192.0,0.28726255785052973,0.28584351421644294,11784192.0,0.45238132247080404,0.4289457766804844,11784192.0,-0.04005312927377721,-0.032373873649703455
2764800.0,-0.9993739364047846,-1.0028255628421905,11796480.0,0.2949396708669762,0.28919390720936156,11796480.0,0.4330572585264842,0.43243651106022296,11796480.0,-0.026077284176911537,-0.03329634264628111
2777088.0,-0.9938465176771084,-1.0022423685217898,11808768.0,0.2882430187116067,0.2914723433088511,11808768.0,0.42345285989965004,0.4361863657521704,11808768.0,-0.01696715969471067,-0.03097243494509409
2789376.0,-0.9884106113264958,-1.000680613828202,11821056.0,0.2797576373753448,0.2910689538810402,11821056.0,0.4541466059163213,0.4412205770456543,11821056.0,-0.03940179001074284,-0.03289889058166106
